© 2000-2021 QIAGEN. All rights reserved.

Analysis Details for My Projects->Adult_WM_vs_GM->WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM
Workspace	My Projects
Project	Adult_WM_vs_GM
Analysis	WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM
Date	Wed Dec 23 14:29:42 PST 2020
Analysis ID	24400012

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(tissues/cell lines = Nervous System not otherwise specified OR Purkinje cells OR Striatum OR Other Stem cells OR Caudate Nucleus OR SF-539 OR Cerebral Cortex OR Stem cells not otherwise specified OR CNS Cell Lines not otherwise specified OR Dorsal Root Ganglion OR Ventricular Zone OR Hypothalamus OR SNB-75 OR Cerebellum OR Embryonic stem cells OR Granule Cell Layer OR Amygdala OR Spinal Cord OR SF-295 OR Subventricular Zone OR Granule cells OR Parietal Lobe OR Other Neurons OR Gray Matter OR U251 OR U87MG OR Trigeminal Ganglion OR Hippocampus OR Other Nervous System OR Brain OR Mesenchymal stem cells OR Thalamus OR Other CNS Cell Lines OR Substantia Nigra OR Nucleus Accumbens OR White Matter OR Medulla Oblongata OR Putamen OR Pyramidal neurons OR Sciatic Nerve OR Corpus Callosum OR SF-268 OR Choroid Plexus OR Cortical neurons OR Astrocytes OR Olfactory Bulb OR Cerebral Ventricles OR Neurons not otherwise specified OR Pituitary Gland OR Brainstem) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Adult_WM_vs_GM->WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Osteoarthritis Pathway	6.64E00	-3.3565855667130946	8.59E-02	ACVRL1,CASP1,CASP2,CASP7,CEBPB,FN1,HES1,IL1R1,ITGA2,ITGA6,ITGB1,LEF1,MMP1,PGF,PTGS2,SLC39A8,TGFBR2	
Agranulocyte Adhesion and Diapedesis	8.02E00		1.14E-01	CD99,CDH5,CLDN5,CXCL2,EZR,FN1,ICAM1,IL1R1,ITGA2,ITGA6,ITGB1,MMP1,PECAM1,PODXL,SELE,VCAM1	

Upstream Regulators for My Projects->Adult_WM_vs_GM->WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM
Analysis	ID	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Notes	Bias Term	Bias-corrected z-score	p-value of overlap	Target molecules in dataset	Mechanistic Network	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TNF	 	cytokine	Inhibited	-3.524	bias	-0.363	-2.244	4.12E-07	CASP1,CEBPB,CFLAR,CXCL2,ICAM1,IL1R1,IL6,ITGB1,MT-CO2,PTGS2,SERPINE1,STAT3,VCAM1	IKBKB,IL6,IL6R,RELA,TNF	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	IFNG	 	cytokine	Inhibited	-3.351	 	-0.231	-2.397	3.28E-06	CNR1,CXCL2,EDNRB,GPR19,HLA-E,ICAM1,IFI16,IL6,KCTD12,LAMC2,PANX1,PTGS2,SAMHD1,SLC7A11,STAT3,TGFBR2,TNFRSF10B,VCAM1	IFNG,IL6,RELA	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	IL1B	 	cytokine	Inhibited	-2.957	bias	-0.383	-1.823	5.84E-06	CEBPB,CXCL2,HLA-E,ICAM1,IL1R1,IL6,MT-CO2,PTGS2,SELE,SLC7A11,VCAM1	IL1B,IL6,RELA	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	mir-21	 	microrna	Inhibited	-2.190	 	-0.123	-1.921	9.15E-06	CDH5,CXCL2,IL6,PECAM1,STAT3	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	LIF	 	cytokine	 	-0.747	 	-0.235	-0.188	9.18E-06	CDH5,CXCL2,FOXF1,IL6,JUN,MT-CO2,MT-ND4,PECAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TGFB1	 	growth factor	 	-1.229	 	-0.123	-0.774	9.28E-06	CXCL2,EDNRB,FN1,GPR19,HES1,IER3,IL6,IRAK2,ITGB1,PTGS2,SAMHD1,SERPINE1,STAT3,TGFBR2,TIA1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	Meg3	 	other	 	 	 	 	 	2.74E-05	FLT1,HES1,IQGAP1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	CHI3L1	 	enzyme	 	 	 	 	 	3.94E-05	CALD1,EMP1,SERPINB1,SERPINE1,TGFBR2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	IL6R	 	transmembrane receptor	 	 	 	 	 	6.76E-05	IL6,PTGS2,VCAM1	IL6,IL6R,RELA	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	PARP1	 	enzyme	 	-1.980	bias	-0.491	-1.007	8.23E-05	ICAM1,IL6,PTGS2,VCAM1	PARP1,RELA	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	IL6	-1.905	cytokine	 	-1.517	bias	-0.347	-0.871	1.04E-04	ICAM1,IL6,PTGS2,STAT3,TAL1,VCAM1	IL6,IL6R,PARP1,RELA	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	SOD1	 	enzyme	 	 	 	 	 	1.23E-04	ATF1,CASP1,CCNC,CNR1,ETS2,EZR,GCLM,JUN,MT-ND4,NFIL3,PTGS2,STMN1,TGFBR2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	EGFR	 	kinase	 	-1.588	bias	-0.402	-0.699	1.58E-04	JUN,LEF1,MMP1,PTGS2,SLC7A11,STAT3	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	PDCD4	 	other	 	 	 	 	 	2.30E-04	IL6,JUN,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	FAT1	 	other	 	 	 	 	 	3.63E-04	IL6,JUN,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	KLKB1	 	peptidase	 	 	 	 	 	3.66E-04	ICAM1,VCAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	MAP3K12	 	kinase	 	 	 	 	 	3.66E-04	JUN,STAT3	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	EGF	 	growth factor	 	-1.149	bias	-0.388	-0.380	5.01E-04	JUN,PTGS2,SERPINE1,VCAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	IKBKB	 	kinase	 	-1.561	 	0.211	-1.889	7.35E-04	CFLAR,CXCL2,IL6,PTGS2	IKBKB,RELA	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	EDN1	 	cytokine	 	 	 	 	 	1.02E-03	EDNRB,MMP1,SERPINE1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	Ca2+	 	chemical - endogenous mammalian	 	 	 	 	 	1.04E-03	CEBPB,JUN,PTGS2,SERPINE1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	ANXA1	 	enzyme	 	 	 	 	 	1.08E-03	IL6,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	CD40LG	 	cytokine	 	 	 	 	 	1.08E-03	ICAM1,VCAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	GABPA	 	transcription regulator	 	 	 	 	 	1.08E-03	GCLM,SLC7A11	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	RELA	 	transcription regulator	 	 	 	 	 	1.21E-03	ICAM1,IL6,PTGS2,VCAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	F2	 	peptidase	 	 	 	 	 	1.35E-03	IL6,JUN,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	GFAP	 	other	 	 	 	 	 	1.35E-03	ITGA2,ITGA6,ITGB1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	NPC1	 	transporter	 	 	 	 	 	1.35E-03	ABCG1,PTGS2,STAT3	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	PSEN1	 	peptidase	 	 	 	 	 	1.46E-03	ABCG1,ABCG2,CXCL2,EMP1,FKBP1A,H2AJ,HES5,HLA-E,MFSD14A,PMAIP1,PTGS2,STMN1,TGFBR2,TNFRSF10B,TPM3	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	PLCE1	 	enzyme	 	 	 	 	 	2.14E-03	IL6,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	PTGS1	 	enzyme	 	 	 	 	 	2.14E-03	IL6,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	RCAN1	 	other	 	 	 	 	 	2.14E-03	IL6,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	STK38	 	kinase	 	 	 	 	 	2.14E-03	CXCL2,IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	APP	 	other	 	-0.269	 	-0.162	0.340	2.24E-03	ABCG1,ABCG2,CLDN5,CXCL2,FKBP1A,H2AJ,HES1,IFI16,IL6,JUN,LEF1,MMP1,MT-CO2,MT-ND4,PMAIP1,PRNP,PTGS2,SERPINE1,SLC7A11,STAT3,STMN1,TNFRSF10B,TPM3,UBE2K	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	MAPT	 	other	 	 	 	 	 	2.76E-03	ABCG1,ABCG2,B4GALT1,CEBPB,CXCL2,ELOVL7,FKBP1A,H2AJ,IFI16,MT-CO2,NDUFV2,PRNP,RPS16,SERPINE1,STMN1,TM4SF1,TPM3,VCAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TAZ	 	enzyme	 	 	 	 	 	2.85E-03	CYP1B1,FN1,IFI16,PMAIP1,SERPINE1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TGFB2	 	growth factor	 	 	 	 	 	3.52E-03	CDH5,PECAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TLR8	 	transmembrane receptor	 	 	 	 	 	3.52E-03	CXCL2,IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TTYH1	 	ion channel	 	 	 	 	 	3.52E-03	HES1,HES5	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	ethanol	 	chemical - endogenous mammalian	 	-1.653	 	-0.233	-1.093	3.80E-03	ABCG1,CNR1,IL6,JUN,PTGS2,STAT3	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	IL12B	 	cytokine	 	 	 	 	 	4.59E-03	ICAM1,STAT3,VCAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	IL1R1	-1.562	transmembrane receptor	 	 	 	 	 	4.59E-03	CXCL2,IL6,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	CEBPB	-1.180	transcription regulator	 	-1.951	bias	-0.463	-1.049	4.79E-03	CXCL2,DAB2,PTGS2,TM4SF1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	beta-estradiol	 	chemical - endogenous mammalian	 	-1.252	 	-0.092	-0.878	4.84E-03	ADGRF5,ANKRD12,BGN,BPNT2,CRIM1,DAB2,EZR,HLA-E,IL1R1,IL6,IQGAP1,MGP,NCOA3,PODXL,PTGS2,SERPINB1,TBC1D9,TRAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	KITLG	 	growth factor	 	 	 	 	 	5.21E-03	IL6,TAL1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TRAF3IP2	 	enzyme	 	 	 	 	 	5.21E-03	CXCL2,IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	L-glutamic acid	 	chemical - endogenous mammalian	 	1.126	 	-0.093	1.303	5.30E-03	CLDN5,JUN,NFIL3,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TNFRSF1A	 	transmembrane receptor	 	 	 	 	 	6.23E-03	CEBPB,CFLAR,VCAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	CREB1	 	transcription regulator	 	-0.845	 	-0.120	-0.398	7.19E-03	BCAP29,CRIM1,FN1,GPR19,IER3,NFIL3,NRP2,PTGS2,RRAS2,SSBP2,STAT3,STC1,STMN1,SYNJ2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	CAV1	 	transmembrane receptor	 	 	 	 	 	7.21E-03	ICAM1,VCAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	MALAT1	 	other	 	 	 	 	 	7.21E-03	IL6,SELE	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	HTT	 	transcription regulator	 	 	 	 	 	8.72E-03	ATP6V0E1,CASP1,CASP2,CEBPB,CNR1,COL4A1,EDNRB,IFI16,ITGB1,JUN,MGP,NFIL3,STMN1,THRA,TM4SF1,VCAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	AGT	 	growth factor	 	 	 	 	 	9.05E-03	CXCL2,IL6,PTGS2,SERPINE1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	CTTN	 	other	 	 	 	 	 	9.49E-03	CXCL2,IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	IL3	 	cytokine	 	 	 	 	 	9.49E-03	ICAM1,TAL1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	VEGFA	 	growth factor	 	 	 	 	 	9.49E-03	ICAM1,TAL1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	SRF	 	transcription regulator	 	-1.982	bias	-0.382	-1.225	1.08E-02	AZI2,CLDN5,FLT1,ITGB1,PTGR1,RBBP6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	IL1A	 	cytokine	 	 	 	 	 	1.17E-02	IL6,PTGS2,STAT3	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	CCL2	 	cytokine	 	 	 	 	 	1.20E-02	IL6,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	CXCL2	-1.235	cytokine	 	 	 	 	 	1.20E-02	CXCL2,IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	EP300	0.623	transcription regulator	 	 	 	 	 	1.20E-02	EP300,IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	EPO	 	cytokine	 	 	 	 	 	1.20E-02	IL6,STAT3	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	LAMA2	 	other	 	 	 	 	 	1.20E-02	CDH5,CLDN5	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	LRPAP1	 	other	 	 	 	 	 	1.20E-02	IL6,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	PRKCE	 	kinase	 	 	 	 	 	1.20E-02	PTGS2,VCAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TENM1	 	transmembrane receptor	 	 	 	 	 	1.20E-02	EDNRB,MGP	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TARDBP	0.941	transcription regulator	 	 	 	 	 	1.45E-02	HLA-E,IL6,TARDBP	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	B4GALT6	 	enzyme	 	 	 	 	 	1.49E-02	IL6,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	CCL5	 	cytokine	 	 	 	 	 	1.49E-02	CXCL2,IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	POU5F1	 	transcription regulator	 	0.816	 	-0.167	1.226	1.62E-02	BNIP2,CARD6,CASP1,CASP2,CASP7,TNFRSF10B	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	CTNNB1	 	transcription regulator	 	1.387	 	-0.158	1.738	1.69E-02	HES1,JUN,LEF1,PECAM1,STAT3	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	E2F1	 	transcription regulator	 	 	 	 	 	1.78E-02	ACSL5,ACTR3,CCNA2,NCOA3,TXNRD1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	MAP2K4	 	kinase	 	 	 	 	 	1.79E-02	JUN,PAK2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	ABCC4	 	transporter	 	 	 	 	 	1.92E-02	ABCG2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	BDKRB2	 	g-protein coupled receptor	 	 	 	 	 	1.92E-02	PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	Becn2	 	other	 	 	 	 	 	1.92E-02	CNR1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	CACNA1C	 	ion channel	 	 	 	 	 	1.92E-02	PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	DANCR	 	other	 	 	 	 	 	1.92E-02	RAB1A	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	EFEMP1	 	enzyme	 	 	 	 	 	1.92E-02	ADAM17	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	FRAT1	 	other	 	 	 	 	 	1.92E-02	JUN	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	Fendrr	 	other	 	 	 	 	 	1.92E-02	FOXF1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	GBP1	 	enzyme	 	 	 	 	 	1.92E-02	MMP1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	GPRASP1	 	transporter	 	 	 	 	 	1.92E-02	CNR1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	HMGB1	 	transcription regulator	 	 	 	 	 	1.92E-02	IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	HYOU1	 	other	 	 	 	 	 	1.92E-02	PECAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	IL9R	 	transmembrane receptor	 	 	 	 	 	1.92E-02	IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	KNG1	 	other	 	 	 	 	 	1.92E-02	PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	MAP3K1	 	kinase	 	 	 	 	 	1.92E-02	JUN	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	MIB1	 	enzyme	 	 	 	 	 	1.92E-02	HES5	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	Map3k7	 	kinase	 	 	 	 	 	1.92E-02	PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	PDIA3	-0.665	peptidase	 	 	 	 	 	1.92E-02	PRNP	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	PLD1	 	enzyme	 	 	 	 	 	1.92E-02	PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	PRKDC	 	kinase	 	 	 	 	 	1.92E-02	VCAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	RHBDF1	 	other	 	 	 	 	 	1.92E-02	ADAM17	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	RHBDF2	 	other	 	 	 	 	 	1.92E-02	ADAM17	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	SDC1	 	enzyme	 	 	 	 	 	1.92E-02	IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	STK38L	 	kinase	 	 	 	 	 	1.92E-02	ITGB1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TLN1	 	other	 	 	 	 	 	1.92E-02	ITGB1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TNFSF11	 	cytokine	 	 	 	 	 	1.92E-02	PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	UBQLN2	 	other	 	 	 	 	 	1.92E-02	TARDBP	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	VPS18	 	transporter	 	 	 	 	 	1.92E-02	ITGB1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	mir-150	 	microrna	 	 	 	 	 	1.92E-02	CLDN5	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	mir-183	 	microrna	 	 	 	 	 	1.92E-02	SEL1L	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	MOG	 	other	 	 	 	 	 	1.93E-02	CXCL2,IL6,VCAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TGFBR2	-1.727	kinase	 	 	 	 	 	1.93E-02	FN1,SERPINE1,STAT3	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	STAT1	 	transcription regulator	 	-1.000	bias	-0.491	-0.017	1.97E-02	ICAM1,IFI16,KCTD12,SAMHD1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	KDM1A	 	enzyme	 	 	 	 	 	2.10E-02	B4GALT1,CEBPB,ELOVL7,IFI16,PRNP,TM4SF1,VCAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	IGFBP2	 	other	 	 	 	 	 	2.10E-02	FN1,ITGA6,STAT3	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	FAS	 	transmembrane receptor	 	 	 	 	 	2.48E-02	ICAM1,IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	RBL1	 	transcription regulator	 	 	 	 	 	2.48E-02	CCNA2,HES1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	inosine	 	chemical - endogenous mammalian	 	 	 	 	 	2.48E-02	ARPC1B,FTL,SERPINB1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	levodopa	 	chemical - endogenous mammalian	 	0.351	 	-0.058	0.602	2.64E-02	CDC42EP3,CLDN5,CNR1,COL4A1,EDNRB,EIF4EBP2,EIF4G2,ETS2,FNIP1,FTL,IER3,IFNAR2,IQGAP1,KDM4B,NFATC3,PRICKLE1,TMEM70,VMP1,WWTR1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	FGF1	 	growth factor	 	 	 	 	 	2.86E-02	GCLM,IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	MAP2K1	 	kinase	 	 	 	 	 	3.26E-02	CDH5,PECAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	JUN	0.991	transcription regulator	 	 	 	 	 	3.35E-02	IL6,JUN,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	CNR1	1.783	g-protein coupled receptor	 	 	 	 	 	3.58E-02	CNR1,PTGS2,STAT3	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TREM2	 	transmembrane receptor	 	 	 	 	 	3.68E-02	BAMBI,IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	CBS/CBSL	 	enzyme	 	 	 	 	 	3.79E-02	CLDN5	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	DRP2	 	other	 	 	 	 	 	3.79E-02	UTRN	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	EIF4EBP1	 	translation regulator	 	 	 	 	 	3.79E-02	CFLAR	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	GRP	 	growth factor	 	 	 	 	 	3.79E-02	JUN	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	IFIH1	 	enzyme	 	 	 	 	 	3.79E-02	CXCL2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	KPNB1	 	transporter	 	 	 	 	 	3.79E-02	PMAIP1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	MAPK10	 	kinase	 	 	 	 	 	3.79E-02	ADAM17	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	NMB	 	other	 	 	 	 	 	3.79E-02	JUN	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	OLIG2	 	transcription regulator	 	 	 	 	 	3.79E-02	GPR17	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	PECAM1	-1.951	other	 	 	 	 	 	3.79E-02	CDH5	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	PLG	 	peptidase	 	 	 	 	 	3.79E-02	SERPINE1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	PROC	 	peptidase	 	 	 	 	 	3.79E-02	ICAM1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	PTGDR	 	g-protein coupled receptor	 	 	 	 	 	3.79E-02	IFI16	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	STAT6	 	transcription regulator	 	 	 	 	 	3.79E-02	PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TDGF1	 	growth factor	 	 	 	 	 	3.79E-02	STAT3	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	SNCA	 	enzyme	 	-1.673	 	-0.057	-1.535	3.81E-02	CDC42EP3,EP300,EZR,HES1,HES5,IL6,SERPINB1,SERPINE1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	RGS10	 	enzyme	 	 	 	 	 	3.83E-02	CASP1,CXCL2,IL6ST	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	TLR3	 	transmembrane receptor	 	 	 	 	 	4.12E-02	IL6,PTGS2	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	FGF2	 	growth factor	 	 	 	 	 	4.35E-02	HES1,JUN,LEF1	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	C3	 	peptidase	 	 	 	 	 	4.57E-02	CXCL2,IL6	 	
WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM	 	MYD88	 	other	 	 	 	 	 	4.57E-02	CXCL2,IL6	 	

Causal Networks for My Projects->Adult_WM_vs_GM->WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM
